Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";"Concluída";
2025;149;"1189";"1319";"0262";"0714";"Decreto promulgando o Protocolo de Nagoia e a atribuição de responsabilidades entre órgãos de governo.";"Trata-se de medida institucional que implementará de forma pleno o Protocolo de Nagoia no Brasil";"44000";"MMA/SBC/DPG";"Protocolo de Nagoia plenamente implementado";"Não";"";"Não";
2025;149;"1189";"1319";"0262";"0710";"Elaborar e aprovar o Manual de Operações, o Plano Quadrienal e os Instrumentos de Apoio do Fundo Nacional de Repartição de Benefícios, conforme o Manual de Operações e o Plano Quadrienal, para o pleno funcionamento do Fundo Nacional de Repartição de Benefícios.";"Trata-se de medida institucional que operacionalizará a repartição de benefícios monetária.";"44000";"MMA/SBC/DPG";"Repartição de benefícios monetária operacionalizada";"Não";"";"Não";
2025;149;"1189";"1319";"0262";"0712";"Elaborar e implementar melhorias no Sistema Nacional de Gestão do Patrimônio Genético e do Conhecimento Tradicional Associado (SisGen)";"Trata-se de medida institucional que aumentará funcionalidades para possibilitar o cadastro de atividades de acesso ao patrimônio genético e ao conhecimento tradicional associado ainda não passíveis de cadastramento";"44000";"MMA/SBC/DPG";"Cadastros de atividades de acesso ao patrimônio genético e ao conhecimento tradicional associado até então não passíveis de cadastramento";"Não";"";"Não";
2025;149;"1189";"1319";"0262";"0713";"Elaborar e implementar o Portal do ABS (janela única de informações aos usuários)";"Trata-se de medida institucional que aumentará sensibilização e capacitação de usuários e beneficiários para sobre o sistema de acesso ao patrimônio genético e ao conhecimento tradicional associado e a repartição justa e equitativa de benefícios oriundos de sua utilização, além de facilitar informações a todos as partes interessadas.";"44000";"MMA/SBC/DPG";"Usuários e beneficiários sensibilizados e capacitados.";"Não";"";"Não";
2025;149;"1189";"1319";"0266";"0716";"Regulamentação de pontos da Lei de Gestão de Florestas Públicas - LGFP decorrente das alterações trazidas pela Lei 14.590/2023";"Essa medida se destina à edição de normas para regulamentação da aplicação concreta das alterações na Lei nº 11.284/2006, de 2 de março de 2006 (Lei de Gestão de Florestas Públicas - LGFP), introduzidas pela Lei nº 14.590, de 24 de maio de 2023.";"44000";"DCM/SFB/MMA";"Atendimento aos requisitos de regulamentação das alterações na Lei 11.284/2006, para que possam ser aplicadas nas novas concessões de florestas públicas federais para alcance das metas ministeriais. Essas normas regulamentares, que poderão ser outras leis (no caso da regulamentação da comercialização de créditos de carbono), mas também decretos, portarias e resoluções do órgão gestor, deverão estabelecer e esclarecer os procedimentos administrativos, parâmetros técnicos, documentos, dados, informações, regras e critérios necessários para aplicação dos novos dispositivos normativos nos processos de concessões de florestas públicas federais.";"Não";"";"Sim";
2025;149;"1189";"1319";"0271";"0717";"Disponibilização do Sistema Nacional de Informações Florestais - SNIF, de modo a subsidiar projetos e políticas para uso e manutenção das florestas do Brasil para promoção da bioecnomia por meio do manejo florestal sustentável.";"Os dados do SNIF nacionais são disponibilizados para sociedade a atualizados conforme a atualização das fontes de dados.";"44000";"MMA/SFB/DFF";"Oferta de indicadores florestais com série consistentes e dados oficiais de governo sobre as florestas, para a gestão das florestas brasileiras. Impacto extremamente relevantes para a gestão florestal, partir dos dados são estimados os estoques do recursos florestais e assim é possível estimas a capacidade de utilização sustentável dos recursos florestais para a produtos madeireiros e não madeireiros.";"Não";"";"Sim";
2025;149;"1189";"1319";"0271";"0719";"Identificação e disponibilização de informações sobre áreas de ativos e passivos ambientais em imóveis rurais, cujos dados estejam integrados ao Sistema de Cadastro Ambiental Rural (SICAR), para promoção de cadeias de valor da biodiversidade";"As áreas de ativos e passivos ambientais em imóveis rurais, territórios tradicionais e assentamentos da reforma agrária serão identificadas e terão informações disponibilizadas, por meio do Sistema de Cadastro Ambiental Rural (SICAR), para fins de promoção de cadeias de valor da biodiversidade.";"44000";"MMA/SFB/DRA";"Promoção das cadeias de valor da biodiversidade (por exemplo, atividades produtivas sustentáveis e/ou de recuperação florestal produtiva)";"Não";"";"Sim";
2025;149;"1189";"1319";"0271";"0718";"Sistema de Controle da Origem dos Produtos Florestais (Sinaflor) presente em 100% dos estados brasileiros, atualizado periodicamente, com sincronização mínima de 75% dos dados.";"Sistema de Controle da Origem dos Produtos Florestais (Sinaflor) presente em 100% dos estados brasileiros, atualizado periodicamente, com sincronização mínima de 75% dos dados.";"44000";"MMA/SFB";;"Não";"";"Não";
2025;149;"1189";"1319";"0273";"0860";"Converter os Decretos 6.040/2007 e 7.747/2012 em Lei Ordinária. ";"Buscar-se-á com a normativa futura consolidar políticas públicas ambientais para a gestão territorial de Povos e Comunidades Tradicionais e Povos Indígenas.";"44000";"SNPCT/MMA";"Ampliar o número de ações que contemplem instrumentos de gestão ambiental em territórios de Povos e Comunidades Tradicionais. Incrementar em 15%, anualmente, o número de território de PCTs atendidos.";"Não";"";"Não";
2025;149;"1189";"1319";"0273";"085A";"Minuta de portaria para regulamentar a identificação da situação de vulnerabilidade de populações não tradicionais ocupantes de unidades de conservação de posse e domínio públicos e qualificar as providências decorrentes.";"Regulamentar o procedimento para identificação da situação de vulnerabilidade de populações não tradicionais ocupantes de unidades de conservação de posse e domínio públicos, com o levantamento socioeconômico de cada família e o estabelecimento de critérios precisos e qualificar as providências decorrentes (indenização justa, etc).";"44000";"DISAT/ICMBIO";"Tratamento diferenciado e socialmente justo, especiamente do ponto de vista fundiário, para populações em situação de vulnerabilidade socioeconômica que ocupam áreas no interior de Unidade de Conservação Federal de posse e domínio públicos. Estabelecer um regime de transição, até que o reassentamento seja efetivado, que compatibilize os direitos ao desenvolvimento humano com os limites de uso para assegurar a conservação da natureza.";"Não";"";"Não";
2025;149;"1189";"1319";"0273";"0859";"Minuta de portaria para regulamentar a implementação da OIT 169 no âmbito das ações de competência do ICMBio.";"Estabelecer diretrizes, procedimentos e competências para implementação da Convenção nº 169 da Organização Internacional do Trabalho (OIT) no âmbito de ações de competência do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio), buscando promover a salvaguarda de direitos fundamentais de povos e comunidades tradicionais nas unidades de conservação federais.";"44000";"DISAT/ICMBIO";"Promoção da salvaguarda de direitos fundamentais de povos e comunidades tradicionais nas unidades de conservação federais.";"Não";"Sim";"Não";
2025;149;"1189";"1319";"0273";"071B";"Novo Decreto do Programa Bolsa Verde";"Busca-se com o presente normativo ampliar a abrangência do Programa Bolsa Verde, assim como ajustá-lo a realidade atual (Social, econômica, territorial).";"44000";"SNPCT/MMA";"Ampliar o número de famílias atendidas, assim como, a valoração do beneficio recebido pelas mesmas para a melhoria da conservação ambiental. Aumentar em 25% o número de famílias atendidas anualmente, além da valoração em 100% do valor dos benefícios pagos.";"Não";"";"Sim";
2025;149;"1189";"1319";"0273";"071A";"Regulamentação de categoria de reserva extrativista ";"Regulamentar o Art 18 do SNUC Lei Nº 9985/2000";"44000";"DAP/SBio/MMA";"Promoção do desenvolvimento sustentável nas Resex federais.";"Não";"Não";"Não";
2025;152;"1144";"1255";"0185";"0538";"Elaboração do Plano de Ação para Recuperação e Manejo de Florestas (Floresta + Sustentável) ";"Estabelecimento de diálogos e parcerias com diferentes instituições e organizações do setor privado a fim de dinamizar e dar continuidade ao processo de conservação, recomposição e valorização da biodiversidade florestal. Essas ações constituem espaços de permanente transformação inovadora, pois apresentam projetos voltados para fomento à economia de base florestal em todo o território nacional e para o fomento do plantio para a produção associado ao plantio para conservação.";"22000";"Secretaria de Inovação, Desenvolvimento Sustentável, Irrigação e Cooperativismo";"A degradação florestal e o desmatamento consagram riscos de ordem ambiental e social. De um lado, por impactarem na biodiversidade, reduzirem a disponibilidade hídrica, provocarem a perda física e química dos solos, emitirem GEEs e, por outro lado, em razão da transformação de terras agricultáveis em terras inférteis e improdutivas, comprometendo a produção de alimentos, as atividades ligadas ao campo e à seguridade da população local. Dado o problema, faz-se imperativo conter a degradação florestal para prevenir a desertificação e/ou mitigar seus efeitos. Assim, diante dessa problemática foi concebido o Plano Floresta + Sustentável como alternativa para reverter o acelerado processo de degradação dos recursos naturais, com foco na valorização e uso econômico da vegetação nativa, buscando formas cada vez mais assertivas para o adequado manejo desses recursos.";"Não";"";"";
