"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"2303";"1277";"0038";"2879";"Embrapa Semiárido - Modernização das Instalações e Equipamentos para Pesquisa Agropecuária.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.5-AI";"Apoio a Rede Palma";
2024;"2303";"1277";"0038";"2879";"Embrapa Semiárido - Modernização das Instalações e Equipamentos para Pesquisa Agropecuária.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2024;"2321";"1270";"0056";"2943";"Elaboração de Estudos e Projeto da Adutora Fartura";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2308";"1309";"0411";"2975";"Um enlace implementado Ceará/Pernambuco - Ampliação da Rede Ipê - Enlaces Implantados - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.1.2-AI";"Fortalecimento e Reorientação das ações e instrumentos de financiamento do Sistema Nacional de Ciência, Tecnologia e Inovação (SNCTI), a partir da estratégia de desenvolvimento regional";
2024;"2308";"1309";"0411";"2975";"Um enlace implementado Ceará/Pernambuco - Ampliação da Rede Ipê - Enlaces Implantados - RNP (Modalidade PAC: Infovias Nacionais para Educação e Pesquisa)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.2.3.1-AI";"Promover e ampliar os investimentos, a produção técnico científica e a Pesquisa, Desenvolvimento & Inovação (P&D)";
2024;"5111";"1281";"0458";"3012";"Apoio à construção de escolas em Tempo Integral";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.2.1-AI";"Apoiar a contrução e reforma de escolas e creches";
2024;"5111";"1281";"0458";"3012";"Apoio à construção de escolas em Tempo Integral";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.4.1-AI";"Construir e reformar escolas, com garantia de infraestrutura básica para o desenvolvimento do tempo integral, com equipamentos, mobiliário e insumos necessários";
2024;"2321";"1270";"0056";"3033";"Implantação da Adutora da Fé - 2ª Etapa.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.1-AI";"Construção de adutoras";
2024;"2318";"1263";"0013";"3097";"Canalização e revestimentos na calha dos rios Jaguaribe e Canal Mangabeira com obras de arte e vias marginais";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.5.1.3-AI";"Implantar, ampliar ou melhorar sistemas de drenagem urbana ou manejo de águas pluviais";
2024;"2319";"1257";"0251";"3133";"BRT Lapa-Iguatemi - Trecho 1 - FIN";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.2-AI";"Melhorar e ampliar a infraestrutura de mobilidade urbana para transporte público coletivo";
2024;"5814";"1314";"0227";"1821";"Equipes de apoio multidisciplinares para atendimento aos destinatários do Programa Moradia Primeiro.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.8.1-AI";"Apoiar a implementação do Programa Moradia Primeiro junto a parcerios institucionais e público em geral do Centro-Oeste brasileiro";
2024;"5814";"1314";"0227";"1821";"Equipes de apoio multidisciplinares para atendimento aos destinatários do Programa Moradia Primeiro.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.9.3-AI";"Apoiar a implementação do Programa 'Moradia Primeiro' junto a parcerios institucionais e público em geral do território abrangido pela SUDAM";
2024;"2318";"1263";"0013";"3166";"Implantação do sistema integrado de drenagem da Sub Bacia P10";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.5.1.3-AI";"Implantar, ampliar ou melhorar sistemas de drenagem urbana ou manejo de águas pluviais";
2024;"2304";"1310";"0215";"1452";"Ampliação da participação de alunos nas olimpíadas científicas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.2.2-AI";"Ampliar a realização e participação em olimpíadas científicas, feiras de ciências e mostras científicas e na Semana Nacional de Ciência & Tecnologia (SNCT) no ensino médio";
2024;"5111";"1281";"0450";"1459";"Apoio à profissionalização e formação inicial de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2024;"5111";"1281";"0450";"1459";"Apoio à profissionalização e formação inicial de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.2-AI";"Ampliar a adequação da formação docente dos profissionais da educação básica";
2024;"5111";"1281";"0454";"1470";"Oferta de cursos de formação continuada em competências digitais, tecnologia e inovação.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2024;"1617";"1305";"0513";"1891";"Áreas com presença de povos isolados com o uso restringido";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.3-AI";"Promover e proteger os direitos dos povos indígenas isolados e de recente contato em todos os seus aspectos territoriais, sociais e culturais";
2024;"1617";"1305";"0513";"1893";"Registros de povos indígenas isolados qualificados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.3-AI";"Promover e proteger os direitos dos povos indígenas isolados e de recente contato em todos os seus aspectos territoriais, sociais e culturais";
2024;"1617";"1305";"0513";"1899";"Equipes móveis capacitadas para o atendimento aos Planos de Contingência para Situações de Contato";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.3-AI";"Promover e proteger os direitos dos povos indígenas isolados e de recente contato em todos os seus aspectos territoriais, sociais e culturais";
2024;"1617";"1305";"0513";"1900";"Programas específicos de promoção e proteção dos direitos dos povos indígenas de recente contato criados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.3.3-AI";"Promover e proteger os direitos dos povos indígenas isolados e de recente contato em todos os seus aspectos territoriais, sociais e culturais";
2024;"2321";"1270";"0055";"1640";"Emancipação dos Projetos públicos de irrigação (PPIs).";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.2.2.1-AI";"Apoiar estudos, planos, projetos e parcerias em agricultura irrigada";
2024;"2322";"1256";"0501";"1814";"Empreendimentos de saneamento no meio rural apoiados por ações de gestão";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.6.2-AI";"Apoiar ações estruturantes visando a sustentabilidade de infraestruturas de saneamento em áreas rurais e comunidades tradicionais";
2024;"5125";"1312";"0511";"2043";"Apoio a projetos de difusão e proteção da cultura negra";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.2.1-AI";"Apoiar projetos de valorização da cultura negra";
2024;"5602";"1259";"0398";"2077";"Mapeamento de territórios periféricos nas concentrações urbanas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.2.3-AI";"Elaborar o mapeamento georreferenciado dos territórios periféricos urbanos";
2024;"5602";"1259";"0398";"2077";"Mapeamento de territórios periféricos nas concentrações urbanas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.2.1.3-AI";"Apoiar a elaboração do mapeamento georreferenciado dos territórios periféricos urbanos em municípios da RIDE-DF e na Faixa de Fronteira";
2024;"2321";"1270";"0058";"2117";"Capacitação em gestão e regulação de recursos hídricos desenvolvidos em âmbito nacional, estadual e por bacia.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.8.2-AI";"Apoiar capacitações na área de regulação de saneamento e recursos hídricos";
2024;"3101";"1262";"0011";"2246";"Redução das restrições operativas em reservatórios de usinas hidrelétricas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.1.2-AI";"Apoiar estudos e projetos em recursos hídricos para a sustentabilidade";
2024;"2319";"1257";"0251";"2811";"Processo de Seleção para empreendimentos que promovam mobilidade ativa no subeixo Mobilidade Urbana Sustentável (eixo Cidades Sustentáveis e Resilientes)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"3106";"1278";"0146";"2292";"Construção da BR-070/GO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2293";"Construção da BR-080/GO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3104";"1303";"0159";"2305";"Aeroporto de Jataí/GO: Implantação de pista, pátio e taxiway/construção de terminal de passageiros, acesso e estacionamento";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.2-AI";"Apoiar projetos de ampliação e modernização de aeroportos regionais";
2024;"3106";"1278";"0146";"2336";"Construção do Contorno de Três Lagoas - BR-158/262/MS";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2337";"Construção da BR-419/MS - Rio Verde do Mato Grosso - Aquidauana - lote 4";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2366";"Construção da BR-010/GO - Entr. GO-118 - Div. GO/TO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.4-AI";"Apoiar estudos e projetos de ampliação, adequação e recuperação da infraestrutura rodoviária";
2024;"3106";"1278";"0146";"2373";"Construção do Contorno de Goiânia - BR-153/GO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.4-AI";"Apoiar estudos e projetos de ampliação, adequação e recuperação da infraestrutura rodoviária";
2024;"3104";"1303";"0159";"2435";"Aeroporto de Cáceres/MT: Reforma e sinalização de pista";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.2-AI";"Apoiar projetos de ampliação e modernização de aeroportos regionais";
2024;"3104";"1303";"0159";"2446";"Aeroporto de Dourados/MS: Terminal de passageiros/Reforma e ampliação de pista, pátio e taxiway";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.2-AI";"Apoiar projetos de ampliação e modernização de aeroportos regionais";
2024;"3104";"1303";"0159";"2460";"Aeroporto de Sorriso/MT: Reforma de pista e pátio";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.2-AI";"Apoiar projetos de ampliação e modernização de aeroportos regionais";
2024;"3106";"1278";"0146";"2514";"Construção da BR-419/MS - Rio Verde do Mato Grosso - Aquidauana - 2 lotes";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.4-AI";"Apoiar estudos e projetos de ampliação, adequação e recuperação da infraestrutura rodoviária";
2024;"3105";"1297";"0108";"2520";"Rio Paraná/SP/PR/GO: Sinalização";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.1-AI";"Apoiar estudos, projetos e obras de implantação, manutenção, recuperação, sinalização e monitoramento em estruturas portuárias e aquaviárias";
2024;"3105";"1297";"0108";"2523";"Rio Paraguai/MS: Sinalização";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.1-AI";"Apoiar estudos, projetos e obras de implantação, manutenção, recuperação, sinalização e monitoramento em estruturas portuárias e aquaviárias";
2024;"3105";"1297";"0108";"2554";"Rio Paraguai/MS: Dragagem Tramo Norte";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.1-AI";"Apoiar estudos, projetos e obras de implantação, manutenção, recuperação, sinalização e monitoramento em estruturas portuárias e aquaviárias";
2024;"3105";"1297";"0108";"2631";"Rio Paraguai/MS: Plano de Monitoramento Hidroviário - Lotes 1, 2, 3 e 4";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.4.1-AI";"Apoiar estudos, projetos e obras de implantação, manutenção, recuperação, sinalização e monitoramento em estruturas portuárias e aquaviárias";
2024;"3106";"1278";"0146";"2645";"Adequação e Construção do acesso à Nova Ponte sobre o Rio Paraguai em Porto Murtinho - BR-267/MS";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2656";"Adequação da BR-267/MS";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.4-AI";"Apoiar estudos e projetos de ampliação, adequação e recuperação da infraestrutura rodoviária";
2024;"3106";"1278";"0145";"2659";"Restauração da BR-158/GO - Aragarças - Jataí";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2676";"Adequação da Travessia Urbana de Formosa - BR-020/GO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2748";"Adequação da BR-080/DF";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.3-AI";"Ampliar, adequar e recuperar rodovias federais";
2024;"3106";"1278";"0146";"2753";"Adequação da BR-020/GO";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.5.4-AI";"Apoiar estudos e projetos de ampliação, adequação e recuperação da infraestrutura rodoviária";
2024;"2324";"1311";"0209";"2802";"Aumento do número de ICTs com Núcleo de Inovação Tecnológica instituído";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.2.2-AI";"Apoiar parcerias entre o setor produtivo e ICTs para a inovação tecnológica";
