Exercício;"Código Agenda";"Programa";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";
2024;166;"5802";"0663";"Atualizar a base de dados nacional, realizada em 2018 pelo MDHC, sobre o número de Povos e Comunidades Tradicionais de Matriz Africana e Povos de Terreiros mapeados nas 5 regiões do país";"O mapeamento de 2018 identificou redes de povos e comunidades tradicionais de matriz africana e de terreiros. No entanto, a referida identificação é incipiente considerando a necessidade de averiguação do contingente populacional de povos e comunidades tradicionais de matriz africana e terreiros, sua distribuição em território nacional de modo que esses dados instrumentalizem a formulação, a execução e o acesso às políticas públicas para esses povos e comunidades tradicionais.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Mapeamento dos segmentos populacionais indicados realizado.";"Não";"";
2024;166;"5802";"0664";"Atualizar a base de dados realizada em 2013 (no âmbito do Programa Brasil Cigano) sobre a distribuição das etnias e subgrupos dos povos ciganos no território brasileiro";"A falta de informações populacionais e a localização dos territórios e dos acampamentos dos povos ciganos são prejudiciais para a qualificação de dados e para a promoção do acesso a políticas por essas populações. Por isso, a realização de uma atualização de mapeamento é necessária.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Mapeamento dos povos ciganos realizado.";"Não";"";
2024;166;"5802";"065E";"Cadastro regional dos empreendimentos da economia criativa produzida e consumida pelos quilombolas, povos e comunidades tradicionais de matriz africana, povos de terreiros e ciganos do Brasil.";"Criação de um banco de dados dos empreendimentos dos segmentos de povos e comunidades tradicionais atendidos pelo Ministério da Igualdade Racial para divulgação no país.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Empreendimentos dos segmentos populacionais indicados cadastrados.";"Não";"";
2024;166;"5802";"065F";"Criar instrumento jurídico-normativo que assegure a regularização/titulação fundiária para os Povos e Comunidades Tradicionais de Matriz Africana e de Terreiro e Povos Ciganos";"Considerando que não há normativos para a regularização fundiárias de outros povos e comunidades tradicionais e considerando que há uma demanda a ser mapeada acerca dos territórios para formalização de título/demarcação/reconhecimento, criar um instrumento normativo em caráter interdisciplinar, transversal e interministerial para garantia de um direito constitucional.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Aumentar o número de territórios titulados e regularizados.";"Não";"";
2024;166;"5802";"064D";"Distribuição de obras literárias infanto-juvenil escritas por povos e comunidades tradicionais de matriz africana, povos de terreiros e ciganos em escolas da Educação Básica.";"Trata-se de impressão de obras literárias para distribuição nas escolas de ensino fundamental e médio, voltadas ao enfrentamento do racismo contra essas populações tradicionais atendidas pelo Ministério da Igualdade Racial.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Difusão do conhecimento ancestral dos povos e comunidades tradicionais de matriz africana, povos de terreiro e ciganos.";"Não";"";
2024;166;"5802";"0953";"Formações para docentes da educação básica, nos entes subnacionais no âmbito do SINAPIR onde há territórios quilombolas, para conscientização e conhecimentos acerca das particularidades das populações quilombolas.";"Diálogos com os entes subnacionais onde há territórios quilombolas e ciganos para estruturar formações para docentes de escolas localizadas nessas regiões.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Pretende-se valorizar, na Educação Escolar quilombola e cigana, a identidade e as especificidades étnica dessas populações, suas visões de mundo, memórias e heranças sociais e culturais.";"Não";"";
2024;166;"5802";"0650";"Incentivar a participação de lideranças quilombolas, representantes das comunidades tradicionais de matriz africana, povos de terreiros e povos ciganos nas principais instâncias de controle social";"Assegurar, por meio de fomento, a participação nas atividades promovidas pelos conselhos de participação e controle social.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Ampliar o número de representantes das comunidades dos segmentos populacionais indicados nos espaços de controle social e governança.";"Não";"";
2024;166;"5802";"0660";"Incorporar na Política Nacional de Práticas Integrativas e Complementares do SUS as concepções de saúde e doença e as práticas terapêuticas e de cuidado das Comunidades e Povos Tradicionais de Matriz Africana e de Terreiros";"Considerando as especificidades dos segmentos de povos e comunidades tradicionais, garantir que suas formas próprias de cuidado saúde-doença sejam garantidas nos equipamentos de saúde do SUS é garantir o reconhecimento constitucional.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Práticas tradicionais das Comunidades e Povos Tradicionais de Matriz Africana e de Terreiros garantidas nos equipamentos de saúde.";"Não";"";
2024;166;"5802";"0658";"Indicar as comunidades quilombolas, comunidades tradicionais de matriz africana, povos de terreiros e povos ciganos prioritários para instalação de internet.";"A falta de acesso à internet e a quaisquer outras formas de comunicação por essas populações específicas atendidas pelo Ministério da Igualdade Racial faz com que a priorização de indicação para o Programa de Acesso a Internet social seja necessária.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Territórios dos segmentos populacionais indicados incluídos em Programas de instalação de internet.";"Não";"";
2024;166;"5802";"0656";"Indicar comunidades quilombolas, comunidades tradicionais de matriz africana, povos de terreiros e povos ciganos para o Programa Moradia Digna Rural";"A falta de acesso à moradia por essas populações específicas atendidas pelo Ministério da Igualdade Racial faz com que a priorização de indicação para o Programa Moradia Digna Rural seja necessária.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Ampliar o número de famílias dos segmentos populacionais indicados beneficiados do Programa Moradia Digna.";"Não";"";
2024;166;"5802";"065A";"Indicar famílias das Comunidades Quilombolas e Comunidades e Acampamentos Ciganos para implementação de energia limpa como a Energia Solar";"A falta de acesso a diversas formas de energia pelos povos e comunidades tradicionais atendidos pelo Ministério da Igualdade Racial faz com que a priorização de indicação para Programas de acesso à energia seja necessária. Pretende-se dar prioridade às localizadas na região do Semiárido brasileiro.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Territórios dos segmentos populacionais indicados incluídos em Programas de energia limpa.";"Não";"";
2024;166;"5802";"0659";"Indicar famílias e Comunidades Quilombolas e Ciganas que não têm acesso à energia para inclusão no Programa Energia Elétrica de universalização do acesso";"A falta de acesso a diversas formas de energia pelos povos e comunidades atendidos pelo Ministério da Igualdade Racial faz com que a priorização de indicação para Programas de acesso à energia com tarifa social seja necessária.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Territórios dos segmentos populacionais indicados incluídos em Programa Energia Elétrica de universalização do acesso à energia.";"Não";"";
2024;166;"5802";"0657";"Indicar os territórios para obras de abertura de vias de acesso, e de manutenção das existentes, que levam às comunidades quilombolas e comunidades tradicionais de matriz africana e aos povos de terreiros e povos ciganos";"A mobilidade rural e urbana é essencial nos territórios habitados por essas populações tradicionais atendidas pelo Ministério da Igualdade Racial. Desse modo, a presente medida institucional visa dar melhorias de acesso por meio de abertura de estradas vicinais e ramais nos territórios.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Territórios dos segmentos populacionais indicados incluídos nos Programas de obras de abertura vias acesso e manutenção de vias nos acessos.";"Não";"";
2024;166;"5802";"064F";"Monitoramento da inclusão de famílias quilombolas, comunidades tradicionais de matriz africana, povos de terreiros e povos ciganos em situação de vulnerabilidade no CadÚnico e promover a produção de informações e conhecimentos para políticas sociais.";"As informações sobre o acesso a políticas públicas garantem a melhoria de um serviço e/ou priorização de acesso por determinado segmento populacional. Nesse sentido, ter acesso a informações dos povos e comunidades específicos atendidos pelo Ministério da Igualdade Racial promove o conhecimento de sua situação de modo a garantir a efetivação de políticas.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Produção de dados dos segmentos populacionais indicados.";"Sim";"";
