"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2025;"5113";"1329";"0358";"0831";"Apoio com recursos de custeio e capital às atividades de formação, pesquisa e extensão no âmbito de programas de pós-graduação que possuem curso de doutorado.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.5.4-AI";"Apoiar atividades de formação, pesquisa e extensão no âmbito de programas de pós-graduação";
2025;"5113";"1329";"0358";"0831";"Apoio com recursos de custeio e capital às atividades de formação, pesquisa e extensão no âmbito de programas de pós-graduação que possuem curso de doutorado.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.2.2.3-AI";"Ampliar a oferta de bolsas e demais incentivos para formação de doutores";
2025;"5113";"1329";"0358";"0835";"Apoio a editais que contemplem a incorporação de políticas de ações afirmativas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.5.3-AI";"Apoiar a formação em nível de mestrado e/ ou doutorado com a concessão de bolsas";
2025;"5113";"1329";"0358";"0835";"Apoio a editais que contemplem a incorporação de políticas de ações afirmativas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.2.2.3-AI";"Ampliar a oferta de bolsas e demais incentivos para formação de doutores";
2025;"5113";"1329";"0360";"0839";"Promoção e fortalecimento da cultura do empreendedorismo e da inovação tecnológica e social nas IFES, com ênfase em empresas juniores, startups e áreas STEAM, em especial, os alinhados aos Objetivos do Desenvolvimento Sustentável (ODS) 2015-2030.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.1.1-AI";"Promover parcerias com empresas e organizações, visando o fortalecimento de ecossistemas de inovação, projetos de empreendedorismo e inovação tecnológica e social alinhado às especificidades regionais";
2025;"5113";"1329";"0351";"1304";"Apoio à expansão de campi das Universidades Federais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.2.3-AI";"Promover e consolidar a infraestrutura da Rede Federal de Educação Superior na região Nordeste";
2025;"5111";"1281";"0039";"1365";"Apoio Técnico e financeiro aos municípios na ampliação das matrículas e melhoria da qualidade em creche";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.1.2-AI";"Ampliar o número de vagas em creches e pré-escolas";
2025;"5111";"1281";"0039";"1368";"Apoio Técnico e financeiro aos municípios na ampliação das matrículas e melhoria da qualidade da pré-escola";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.1.2-AI";"Ampliar o número de vagas em creches e pré-escolas";
2025;"5111";"1281";"0433";"1382";"Apoio à estruturação e implementação, pelos entes federados, de ações de formação focadas na melhoria das práticas pedagógicas e de gestão escolar relacionadas à alfabetização";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0433";"1382";"Apoio à estruturação e implementação, pelos entes federados, de ações de formação focadas na melhoria das práticas pedagógicas e de gestão escolar relacionadas à alfabetização";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0438";"1417";"Promoção de ações de formação continuada de profissionais da educação que atuam em escolas de ensino médio, tendo em vista a nova Política Nacional definida para esta etapa de ensino a partir da Consulta Pública.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0438";"1417";"Promoção de ações de formação continuada de profissionais da educação que atuam em escolas de ensino médio, tendo em vista a nova Política Nacional definida para esta etapa de ensino a partir da Consulta Pública.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0439";"1422";"Apoio técnico às redes municipais, estaduais e DF para criação de programas locais de educação integral em tempo integral, visando à melhoria de indicadores de aprendizagem e desenvolvimento integral dos estudantes brasileiros e possibilitando maior proteção e inclusão social aos estudantes mais vulnerabilizados.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.4.2-AI";"Ampliar a oferta de vagas no ensino em tempo integral";
2025;"5111";"1281";"0439";"1424";"Oferta de vagas em curso de formação continuada para lideranças e profissionais da educação básica em educação em tempo integral";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0439";"1424";"Oferta de vagas em curso de formação continuada para lideranças e profissionais da educação básica em educação em tempo integral";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0441";"1425";"Apoio à formação em educação para as relações étnico-raciais com linhas de formação permanentes na educação básica.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0441";"1425";"Apoio à formação em educação para as relações étnico-raciais com linhas de formação permanentes na educação básica.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0441";"1427";"Apoio a formação continuada em educação em direitos humanos";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0441";"1427";"Apoio a formação continuada em educação em direitos humanos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0441";"1428";"Apoio à formação continuada em educação ambiental";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0441";"1428";"Apoio à formação continuada em educação ambiental";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0443";"1431";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica em educação especial";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0443";"1431";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica em educação especial";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0444";"1435";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação Bilingue de Surdos";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0444";"1435";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação Bilingue de Surdos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0448";"1446";"Apoio aos Estados, Distrito Federal e Municípios para estruturação de novas turmas de Educação de Jovens e Adultos (EJA)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.5.1-AI";"Ampliar a Educação de Jovens e Adultos, com especial atenção à população residente no campo";
2025;"5111";"1281";"0449";"1453";"Apoio à profissionalização e formação inicial de professores profissionais da educação básica no âmbito da Educação do campo";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0449";"1453";"Apoio à profissionalização e formação inicial de professores profissionais da educação básica no âmbito da Educação do campo";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.2-AI";"Ampliar a adequação da formação docente dos profissionais da educação básica";
2025;"5111";"1281";"0449";"1454";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação do campo";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0449";"1454";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação do campo";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"5111";"1281";"0450";"1459";"Apoio à profissionalização e formação inicial de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0450";"1459";"Apoio à profissionalização e formação inicial de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.2-AI";"Ampliar a adequação da formação docente dos profissionais da educação básica";
2025;"5111";"1281";"0450";"1461";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"5111";"1281";"0450";"1461";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da educação escolar indígena";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
2025;"1144";"1255";"0525";"2026";"Campanhas de promoção dos produtos orgânicos realizadas, estimulando o seu consumo e divulgando os princípios agroecológicos.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2025;"5111";"1281";"0452";"1464";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação escolar quilombola";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2025;"1144";"1255";"0525";"2026";"Campanhas de promoção dos produtos orgânicos realizadas, estimulando o seu consumo e divulgando os princípios agroecológicos.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2025;"5111";"1281";"0452";"1464";"Apoio à profissionalização e formação continuada de professores e profissionais da educação básica no âmbito da Educação escolar quilombola";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.1-AI";"Promover a formação continuada de professores do ensino básico da Educação Básica";
